ID	Node1	Node2	Length	Diameter	Roughness	MinorLoss	Status
LINK-2491	JUNCTION-8649	JUNCTION-9387	450.900000	8.000000	140	0.000000	Open	
LINK-2492	JUNCTION-6893	JUNCTION-10811	159.100000	4.000000	140	0.000000	Open	
LINK-2493	JUNCTION-6894	JUNCTION-6848	230.500000	8.000000	140	0.000000	Open	
LINK-2494	JUNCTION-6898	JUNCTION-7377	330.600000	8.000000	140	0.000000	Open	
LINK-2495	JUNCTION-6890	JUNCTION-6894	351.200000	8.000000	140	0.000000	Open	
LINK-2496	JUNCTION-3066	JUNCTION-3063	945.100000	2.500000	140	0.000000	Open	
LINK-2497	JUNCTION-6891	JUNCTION-6884	464.300000	8.000000	140	0.000000	Open	
LINK-2498	JUNCTION-6891	JUNCTION-7375	241.100000	8.000000	140	0.000000	Open	
LINK-2499	JUNCTION-980	JUNCTION-981	513.600000	6.000000	140	0.000000	Open	
LINK-2500	JUNCTION-12074	JUNCTION-980	244.800000	8.000000	140	0.000000	Open	
LINK-2501	JUNCTION-859	JUNCTION-9675	848.500000	8.000000	140	0.000000	Open	
LINK-2502	JUNCTION-857	JUNCTION-873	536.900000	2.000000	140	0.000000	Open	
LINK-2503	JUNCTION-9520	JUNCTION-982	336.800000	1.000000	140	0.000000	Open	
LINK-2504	JUNCTION-9520	JUNCTION-983	405.800000	3.000000	140	0.000000	Open	
LINK-2505	JUNCTION-983	JUNCTION-10063	289.000000	8.000000	140	0.000000	Open	
LINK-2506	JUNCTION-879	JUNCTION-848	303.400000	6.000000	140	0.000000	Open	
LINK-2507	JUNCTION-3067	JUNCTION-3065	912.400000	3.000000	140	0.000000	Open	
LINK-2508	JUNCTION-984	JUNCTION-874	74.100000	6.000000	140	0.000000	Open	
LINK-2509	JUNCTION-855	JUNCTION-984	152.400000	4.000000	140	0.000000	Open	
LINK-2510	JUNCTION-879	JUNCTION-851	631.300000	3.000000	140	0.000000	Open	
LINK-2511	JUNCTION-114	JUNCTION-985	164.700000	6.000000	140	0.000000	Open	
LINK-2512	JUNCTION-986	JUNCTION-114	481.600000	6.000000	140	0.000000	Open	
LINK-2513	JUNCTION-821	JUNCTION-861	279.400000	6.000000	140	0.000000	Open	
LINK-2514	JUNCTION-986	JUNCTION-821	202.800000	6.000000	140	0.000000	Open	
LINK-2515	JUNCTION-987	JUNCTION-988	212.000000	4.000000	140	0.000000	Open	
LINK-2516	JUNCTION-987	JUNCTION-91	339.100000	8.000000	140	0.000000	Open	
LINK-2517	JUNCTION-990	JUNCTION-91	363.200000	6.000000	140	0.000000	Open	
LINK-2518	JUNCTION-3068	JUNCTION-3069	1344.600000	12.000000	140	0.000000	Open	
LINK-2519	JUNCTION-991	JUNCTION-992	267.000000	8.000000	140	0.000000	Open	
LINK-2520	JUNCTION-992	JUNCTION-987	321.600000	8.000000	140	0.000000	Open	
LINK-2521	JUNCTION-992	JUNCTION-993	266.700000	4.000000	140	0.000000	Open	
LINK-2522	JUNCTION-992	JUNCTION-994	278.100000	4.000000	140	0.000000	Open	
LINK-2523	JUNCTION-995	JUNCTION-991	404.900000	8.000000	140	0.000000	Open	
LINK-2524	JUNCTION-996	JUNCTION-997	304.800000	8.000000	140	0.000000	Open	
LINK-2525	JUNCTION-997	JUNCTION-998	199.900000	8.000000	140	0.000000	Open	
LINK-2526	JUNCTION-1002	JUNCTION-995	494.000000	8.000000	140	0.000000	Open	
LINK-2527	JUNCTION-80	JUNCTION-1003	290.300000	6.000000	140	0.000000	Open	
LINK-2528	JUNCTION-3069	JUNCTION-3070	613.900000	12.000000	140	0.000000	Open	
LINK-2529	JUNCTION-1004	JUNCTION-1005	266.800000	4.000000	140	0.000000	Open	
LINK-2530	JUNCTION-1004	JUNCTION-1006	177.100000	6.000000	140	0.000000	Open	
LINK-2531	JUNCTION-1003	JUNCTION-1004	406.800000	6.000000	140	0.000000	Open	
LINK-2532	JUNCTION-849	JUNCTION-990	318.000000	6.000000	140	0.000000	Open	
LINK-2533	JUNCTION-849	JUNCTION-1007	393.500000	6.000000	140	0.000000	Open	
LINK-2534	JUNCTION-1007	JUNCTION-1003	523.400000	6.000000	140	0.000000	Open	
LINK-2535	JUNCTION-1008	JUNCTION-91	362.100000	6.000000	140	0.000000	Open	
LINK-2536	JUNCTION-1008	JUNCTION-1009	315.300000	6.000000	140	0.000000	Open	
LINK-2537	JUNCTION-1010	JUNCTION-136	435.900000	4.000000	140	0.000000	Open	
LINK-2538	JUNCTION-850	JUNCTION-158	410.300000	8.000000	140	0.000000	Open	
LINK-2539	JUNCTION-3023	JUNCTION-3071	411.300000	6.000000	140	0.000000	Open	
LINK-2540	JUNCTION-1011	JUNCTION-158	164.100000	6.000000	140	0.000000	Open	
LINK-2541	JUNCTION-863	JUNCTION-1011	306.800000	6.000000	140	0.000000	Open	
LINK-2542	JUNCTION-1013	JUNCTION-158	333.600000	6.000000	140	0.000000	Open	
LINK-2543	JUNCTION-1014	JUNCTION-863	293.200000	6.000000	140	0.000000	Open	
LINK-2544	JUNCTION-1009	JUNCTION-1013	315.500000	6.000000	140	0.000000	Open	
LINK-2545	JUNCTION-1009	JUNCTION-125	238.100000	6.000000	140	0.000000	Open	
LINK-2546	JUNCTION-1008	JUNCTION-1015	394.200000	4.000000	140	0.000000	Open	
LINK-2547	JUNCTION-136	JUNCTION-1014	249.100000	6.000000	140	0.000000	Open	
LINK-2548	JUNCTION-871	JUNCTION-1016	315.800000	4.000000	140	0.000000	Open	
LINK-2549	JUNCTION-1017	JUNCTION-871	479.600000	4.000000	140	0.000000	Open	
LINK-2550	JUNCTION-3108	JUNCTION-3119	490.000000	6.000000	140	0.000000	Open	
LINK-2551	JUNCTION-3072	JUNCTION-3071	368.200000	6.000000	140	0.000000	Open	
LINK-2552	JUNCTION-1018	JUNCTION-859	1355.100000	8.000000	140	0.000000	Open	
LINK-2553	JUNCTION-983	JUNCTION-1018	979.000000	8.000000	140	0.000000	Open	
LINK-2554	JUNCTION-998	JUNCTION-1019	569.300000	8.000000	140	0.000000	Open	
LINK-2555	JUNCTION-1019	JUNCTION-1020	308.300000	8.000000	140	0.000000	Open	
LINK-2556	JUNCTION-1020	JUNCTION-1021	314.900000	8.000000	140	0.000000	Open	
LINK-2557	JUNCTION-1021	JUNCTION-1022	564.500000	8.000000	140	0.000000	Open	
LINK-2558	JUNCTION-1022	JUNCTION-997	349.400000	8.000000	140	0.000000	Open	
LINK-2559	JUNCTION-1024	JUNCTION-12323	404.600000	12.000000	140	0.000000	Open	
LINK-2560	JUNCTION-996	JUNCTION-1024	380.600000	12.000000	140	0.000000	Open	
LINK-2561	JUNCTION-1025	JUNCTION-1002	264.300000	12.000000	140	0.000000	Open	
LINK-2562	JUNCTION-3073	JUNCTION-3074	174.400000	10.000000	140	0.000000	Open	
LINK-2563	JUNCTION-999	JUNCTION-12334	410.700000	16.000000	140	0.000000	Open	
LINK-2564	JUNCTION-2067	JUNCTION-2073	236.600000	12.000000	140	0.000000	Open	
LINK-2565	JUNCTION-12170	JUNCTION-2061	500.500000	12.000000	140	0.000000	Open	
LINK-2566	JUNCTION-12004	JUNCTION-12170	631.100000	12.000000	140	0.000000	Open	
LINK-2567	JUNCTION-12031	JUNCTION-1026	458.800000	12.000000	140	0.000000	Open	
LINK-2568	JUNCTION-4695	JUNCTION-12004	363.400000	12.000000	140	0.000000	Open	
LINK-2569	JUNCTION-12027	JUNCTION-4695	333.100000	12.000000	140	0.000000	Open	
LINK-2570	JUNCTION-1026	JUNCTION-12027	41.600000	12.000000	140	0.000000	Open	
LINK-2571	JUNCTION-4697	JUNCTION-12031	222.100000	12.000000	140	0.000000	Open	
LINK-2572	JUNCTION-3012	JUNCTION-3072	554.500000	4.000000	140	0.000000	Open	
LINK-2573	JUNCTION-1026	JUNCTION-12029	125.400000	8.000000	140	0.000000	Open	
LINK-2574	JUNCTION-12029	JUNCTION-12032	253.400000	8.000000	140	0.000000	Open	
LINK-2575	JUNCTION-87	JUNCTION-1027	179.100000	10.000000	140	0.000000	Open	
LINK-2576	JUNCTION-1028	JUNCTION-12007	380.900000	8.000000	140	0.000000	Open	
LINK-2577	JUNCTION-1028	JUNCTION-4709	172.200000	24.000000	140	0.000000	Open	
LINK-2578	JUNCTION-4726	JUNCTION-1028	227.900000	24.000000	140	0.000000	Open	
LINK-2579	JUNCTION-1029	JUNCTION-12007	513.000000	8.000000	140	0.000000	Open	
LINK-2580	JUNCTION-1030	JUNCTION-1031	539.800000	8.000000	140	0.000000	Open	
LINK-2581	JUNCTION-4179	JUNCTION-1030	439.200000	8.000000	140	0.000000	Open	
LINK-2582	JUNCTION-1031	JUNCTION-4959	595.900000	8.000000	140	0.000000	Open	
LINK-2583	JUNCTION-3030	JUNCTION-3072	179.000000	4.000000	140	0.000000	Open	
LINK-2584	JUNCTION-1032	JUNCTION-4959	423.800000	8.000000	140	0.000000	Open	
LINK-2585	JUNCTION-1033	JUNCTION-1032	402.500000	8.000000	140	0.000000	Open	
LINK-2586	JUNCTION-4808	JUNCTION-1035	188.500000	6.000000	140	0.000000	Open	
LINK-2587	JUNCTION-4808	JUNCTION-10830	50.700000	8.000000	140	0.000000	Open	
LINK-2588	JUNCTION-3250	JUNCTION-1036	244.600000	12.000000	140	0.000000	Open	
LINK-2589	JUNCTION-1037	JUNCTION-4896	170.700000	8.000000	140	0.000000	Open	
LINK-2590	JUNCTION-1038	JUNCTION-1037	1090.600000	12.000000	140	0.000000	Open	
LINK-2591	JUNCTION-163	JUNCTION-4821	321.300000	8.000000	140	0.000000	Open	
LINK-2592	JUNCTION-240	JUNCTION-1039	575.700000	8.000000	140	0.000000	Open	
LINK-2593	JUNCTION-12003	JUNCTION-2061	805.800000	8.000000	140	0.000000	Open	
LINK-2594	JUNCTION-3076	JUNCTION-3030	340.500000	2.000000	140	0.000000	Open	
LINK-2595	JUNCTION-11996	JUNCTION-12187	509.800000	8.000000	140	0.000000	Open	
LINK-2596	JUNCTION-4746	JUNCTION-12186	161.700000	8.000000	140	0.000000	Open	
LINK-2597	JUNCTION-1040	JUNCTION-5253	31.600000	6.000000	140	0.000000	Open	
LINK-2598	JUNCTION-1040	JUNCTION-5242	5.800000	6.000000	140	0.000000	Open	
LINK-2599	JUNCTION-5242	JUNCTION-231	733.300000	6.000000	140	0.000000	Open	
LINK-2600	JUNCTION-5253	JUNCTION-4102	167.300000	6.000000	140	0.000000	Open	
LINK-2601	JUNCTION-1040	JUNCTION-1041	476.100000	16.000000	140	0.000000	Open	
LINK-2602	JUNCTION-5274	JUNCTION-1041	437.800000	16.000000	140	0.000000	Open	
LINK-2603	JUNCTION-5319	JUNCTION-377	249.000000	8.000000	140	0.000000	Open	
LINK-2604	JUNCTION-15	JUNCTION-6744	1180.830000	8.000000	140	0.000000	Open	
LINK-2605	JUNCTION-3044	JUNCTION-3077	271.100000	3.000000	140	0.000000	Open	
LINK-2606	JUNCTION-1042	JUNCTION-335	569.900000	12.000000	140	0.000000	Open	
LINK-2607	JUNCTION-1223	JUNCTION-1042	160.800000	12.000000	140	0.000000	Open	
LINK-2608	JUNCTION-1043	JUNCTION-1000	60.400000	12.000000	140	0.000000	Open	
LINK-2609	JUNCTION-540	JUNCTION-1044	658.500000	8.000000	140	0.000000	Open	
LINK-2610	JUNCTION-1044	JUNCTION-1046	209.400000	8.000000	140	0.000000	Open	
LINK-2611	JUNCTION-1046	JUNCTION-1047	409.400000	8.000000	140	0.000000	Open	
LINK-2612	JUNCTION-1048	JUNCTION-1049	255.700000	8.000000	140	0.000000	Open	
LINK-2613	JUNCTION-1049	JUNCTION-554	302.600000	12.000000	140	0.000000	Open	
LINK-2614	JUNCTION-1050	JUNCTION-1051	394.200000	6.000000	140	0.000000	Open	
LINK-2615	JUNCTION-1052	JUNCTION-1050	156.400000	6.000000	140	0.000000	Open	
LINK-2616	JUNCTION-3078	JUNCTION-3079	276.800000	2.000000	140	0.000000	Open	
LINK-2617	JUNCTION-1053	JUNCTION-1054	598.300000	6.000000	140	0.000000	Open	
LINK-2618	JUNCTION-1055	JUNCTION-1053	20.300000	6.000000	140	0.000000	Open	
LINK-2619	JUNCTION-1052	JUNCTION-1055	37.400000	6.000000	140	0.000000	Open	
LINK-2620	JUNCTION-1052	JUNCTION-1057	159.500000	4.000000	140	0.000000	Open	
LINK-2621	JUNCTION-1057	JUNCTION-1058	157.600000	4.000000	140	0.000000	Open	
LINK-2622	JUNCTION-1054	JUNCTION-1059	167.500000	4.000000	140	0.000000	Open	
LINK-2623	JUNCTION-1060	JUNCTION-1054	290.900000	6.000000	140	0.000000	Open	
LINK-2624	JUNCTION-1059	JUNCTION-1061	155.100000	4.000000	140	0.000000	Open	
LINK-2625	JUNCTION-1062	JUNCTION-1063	390.000000	6.000000	140	0.000000	Open	
LINK-2626	JUNCTION-1062	JUNCTION-1051	209.900000	6.000000	140	0.000000	Open	
LINK-2627	JUNCTION-3080	JUNCTION-3078	1018.800000	8.000000	140	0.000000	Open	
LINK-2628	JUNCTION-1063	JUNCTION-1060	225.600000	6.000000	140	0.000000	Open	
LINK-2629	JUNCTION-1060	JUNCTION-1051	366.100000	6.000000	140	0.000000	Open	
LINK-2630	JUNCTION-1064	JUNCTION-1063	435.600000	6.000000	140	0.000000	Open	
LINK-2631	JUNCTION-1048	JUNCTION-1062	493.800000	6.000000	140	0.000000	Open	
LINK-2632	JUNCTION-1048	JUNCTION-1064	537.600000	8.000000	140	0.000000	Open	
LINK-2633	JUNCTION-6194	JUNCTION-6353	826.550000	8.000000	140	0.000000	Open	
LINK-2634	JUNCTION-579	JUNCTION-1043	407.700000	12.000000	140	0.000000	Open	
LINK-2635	JUNCTION-1068	JUNCTION-1069	225.300000	12.000000	140	0.000000	Open	
LINK-2636	JUNCTION-3594	JUNCTION-1068	429.000000	12.000000	140	0.000000	Open	
LINK-2637	JUNCTION-1070	JUNCTION-1043	422.100000	12.000000	140	0.000000	Open	
LINK-2638	JUNCTION-3081	JUNCTION-3082	28.600000	8.000000	140	0.000000	Open	
LINK-2639	JUNCTION-1071	JUNCTION-1070	628.100000	12.000000	140	0.000000	Open	
LINK-2640	JUNCTION-1069	JUNCTION-1072	303.900000	12.000000	140	0.000000	Open	
LINK-2641	JUNCTION-1073	JUNCTION-1074	375.500000	4.000000	140	0.000000	Open	
LINK-2642	JUNCTION-1075	JUNCTION-1074	503.800000	6.000000	140	0.000000	Open	
LINK-2643	JUNCTION-1074	JUNCTION-2084	212.600000	6.000000	140	0.000000	Open	
LINK-2644	JUNCTION-1076	JUNCTION-9542	635.700000	6.000000	140	0.000000	Open	
LINK-2645	JUNCTION-687	JUNCTION-1076	381.100000	6.000000	140	0.000000	Open	
LINK-2646	JUNCTION-9542	JUNCTION-699	231.000000	6.000000	140	0.000000	Open	
LINK-2647	JUNCTION-1077	JUNCTION-10878	247.400000	6.000000	140	0.000000	Open	
LINK-2648	JUNCTION-1079	JUNCTION-1080	376.900000	6.000000	140	0.000000	Open	
LINK-2649	JUNCTION-3080	JUNCTION-3081	10.800000	8.000000	140	0.000000	Open	
LINK-2650	JUNCTION-1077	JUNCTION-1079	41.400000	6.000000	140	0.000000	Open	
LINK-2651	JUNCTION-1081	JUNCTION-1080	631.300000	6.000000	140	0.000000	Open	
LINK-2652	JUNCTION-1081	JUNCTION-1077	254.200000	6.000000	140	0.000000	Open	
LINK-2653	JUNCTION-1082	JUNCTION-1081	730.900000	6.000000	140	0.000000	Open	
LINK-2654	JUNCTION-3706	JUNCTION-1049	1292.700000	12.000000	140	0.000000	Open	
LINK-2655	JUNCTION-5958	JUNCTION-778	381.530000	6.000000	140	0.000000	Open	
LINK-2656	JUNCTION-555	JUNCTION-1082	360.400000	6.000000	140	0.000000	Open	
LINK-2657	JUNCTION-778	JUNCTION-5999	337.580000	6.000000	140	0.000000	Open	
LINK-2658	JUNCTION-4936	JUNCTION-1085	274.600000	2.000000	140	0.000000	Open	
LINK-2659	JUNCTION-692	JUNCTION-689	184.000000	8.000000	140	0.000000	Open	
LINK-2660	JUNCTION-3131	JUNCTION-3142	404.100000	6.000000	140	0.000000	Open	
LINK-2661	JUNCTION-3083	JUNCTION-3084	204.900000	8.000000	140	0.000000	Open	
LINK-2662	JUNCTION-691	JUNCTION-692	169.100000	8.000000	140	0.000000	Open	
LINK-2663	JUNCTION-2987	JUNCTION-698	333.400000	12.000000	140	0.000000	Open	
LINK-2664	JUNCTION-608	JUNCTION-691	375.900000	8.000000	140	0.000000	Open	
LINK-2665	JUNCTION-6186	JUNCTION-778	1168.140000	8.000000	140	0.000000	Open	
LINK-2666	JUNCTION-1087	JUNCTION-10878	140.600000	6.000000	140	0.000000	Open	
LINK-2667	JUNCTION-4963	JUNCTION-1088	197.600000	6.000000	140	0.000000	Open	
LINK-2668	JUNCTION-1088	JUNCTION-1087	82.900000	6.000000	140	0.000000	Open	
LINK-2669	JUNCTION-4936	JUNCTION-1087	255.900000	6.000000	140	0.000000	Open	
LINK-2670	JUNCTION-1090	JUNCTION-1091	222.900000	4.000000	140	0.000000	Open	
LINK-2671	JUNCTION-1090	JUNCTION-1074	322.800000	6.000000	140	0.000000	Open	
LINK-2672	JUNCTION-3038	JUNCTION-3083	485.600000	8.000000	140	0.000000	Open	
LINK-2673	JUNCTION-1092	JUNCTION-1090	161.200000	6.000000	140	0.000000	Open	
LINK-2674	JUNCTION-224	JUNCTION-1092	700.000000	6.000000	140	0.000000	Open	
LINK-2675	JUNCTION-1093	JUNCTION-4121	450.300000	6.000000	140	0.000000	Open	
LINK-2676	JUNCTION-11167	JUNCTION-1093	516.800000	6.000000	140	0.000000	Open	
LINK-2677	JUNCTION-11167	JUNCTION-11166	213.200000	8.000000	140	0.000000	Open	
LINK-2678	JUNCTION-11181	JUNCTION-2362	723.700000	6.000000	140	0.000000	Open	
LINK-2679	JUNCTION-1094	JUNCTION-191	388.000000	8.000000	140	0.000000	Open	
LINK-2680	JUNCTION-11350	JUNCTION-1094	369.500000	6.000000	140	0.000000	Open	
LINK-2681	JUNCTION-1095	JUNCTION-1096	217.800000	6.000000	140	0.000000	Open	
LINK-2682	JUNCTION-1097	JUNCTION-1098	844.100000	6.000000	140	0.000000	Open	
LINK-2683	JUNCTION-3062	JUNCTION-3085	509.800000	6.000000	140	0.000000	Open	
LINK-2684	JUNCTION-1099	JUNCTION-1101	43.200000	4.000000	140	0.000000	Open	
LINK-2685	JUNCTION-1097	JUNCTION-1099	277.700000	6.000000	140	0.000000	Open	
LINK-2686	JUNCTION-1102	JUNCTION-1096	864.500000	4.000000	140	0.000000	Open	
LINK-2687	JUNCTION-1103	JUNCTION-1098	57.700000	4.000000	140	0.000000	Open	
LINK-2688	JUNCTION-1101	JUNCTION-1103	496.500000	4.000000	140	0.000000	Open	
LINK-2689	JUNCTION-1099	JUNCTION-1104	429.300000	6.000000	140	0.000000	Open	
LINK-2690	JUNCTION-1105	JUNCTION-1106	295.200000	2.000000	140	0.000000	Open	
LINK-2691	JUNCTION-1107	JUNCTION-1105	487.600000	6.000000	140	0.000000	Open	
LINK-2692	JUNCTION-1108	JUNCTION-1094	456.300000	8.000000	140	0.000000	Open	
LINK-2693	JUNCTION-1108	JUNCTION-12345	469.500000	20.000000	140	0.000000	Open	
LINK-2694	JUNCTION-3085	JUNCTION-3087	338.800000	6.000000	140	0.000000	Open	
LINK-2695	JUNCTION-4956	JUNCTION-1108	1385.200000	20.000000	140	0.000000	Open	
LINK-2696	JUNCTION-1109	JUNCTION-4956	401.500000	20.000000	140	0.000000	Open	
LINK-2697	JUNCTION-12367	JUNCTION-1109	928.400000	20.000000	140	0.000000	Open	
LINK-2698	JUNCTION-1110	JUNCTION-1114	278.000000	12.000000	140	0.000000	Open	
LINK-2699	JUNCTION-4887	JUNCTION-1110	170.400000	12.000000	140	0.000000	Open	
LINK-2700	JUNCTION-1115	JUNCTION-482	436.800000	6.000000	140	0.000000	Open	
LINK-2701	JUNCTION-12390	JUNCTION-1115	442.000000	6.000000	140	0.000000	Open	
LINK-2702	JUNCTION-463	JUNCTION-1116	42.900000	4.000000	140	0.000000	Open	
LINK-2703	JUNCTION-1117	JUNCTION-1118	20.100000	8.000000	140	0.000000	Open	
LINK-2704	JUNCTION-1119	JUNCTION-1117	19.000000	8.000000	140	0.000000	Open	
LINK-2705	JUNCTION-3088	JUNCTION-3089	681.300000	8.000000	140	0.000000	Open	
LINK-2706	JUNCTION-11179	JUNCTION-2350	1814.900000	6.000000	140	0.000000	Open	
LINK-2707	JUNCTION-1120	JUNCTION-1121	479.100000	2.000000	140	0.000000	Open	
LINK-2708	JUNCTION-2350	JUNCTION-1121	39.800000	2.000000	140	0.000000	Open	
LINK-2709	JUNCTION-225	JUNCTION-1095	805.500000	6.000000	140	0.000000	Open	
LINK-2710	JUNCTION-1095	JUNCTION-1102	168.100000	4.000000	140	0.000000	Open	
LINK-2711	JUNCTION-1097	JUNCTION-1096	254.800000	6.000000	140	0.000000	Open	
LINK-2712	JUNCTION-934	JUNCTION-6785	305.100000	6.000000	140	0.000000	Open	
LINK-2713	JUNCTION-502	JUNCTION-1122	584.400000	6.000000	140	0.000000	Open	
LINK-2714	JUNCTION-1122	JUNCTION-1123	453.100000	6.000000	140	0.000000	Open	
LINK-2715	JUNCTION-1115	JUNCTION-12434	536.600000	6.000000	140	0.000000	Open	
LINK-2716	JUNCTION-3090	JUNCTION-3091	641.500000	8.000000	140	0.000000	Open	
LINK-2717	JUNCTION-1119	JUNCTION-463	720.100000	4.000000	140	0.000000	Open	
LINK-2718	JUNCTION-12367	JUNCTION-1114	288.700000	12.000000	140	0.000000	Open	
LINK-2719	JUNCTION-4887	JUNCTION-1115	50.200000	6.000000	140	0.000000	Open	
LINK-2720	JUNCTION-1116	JUNCTION-225	46.300000	4.000000	140	0.000000	Open	
LINK-2721	JUNCTION-1104	JUNCTION-1107	273.400000	6.000000	140	0.000000	Open	
LINK-2722	JUNCTION-1067	JUNCTION-11225	273.900000	6.000000	140	0.000000	Open	
LINK-2723	JUNCTION-1067	JUNCTION-1122	203.700000	6.000000	140	0.000000	Open	
LINK-2724	JUNCTION-11225	JUNCTION-1107	221.900000	6.000000	140	0.000000	Open	
LINK-2725	JUNCTION-7560	JUNCTION-1122	314.900000	6.000000	140	0.000000	Open	
LINK-2726	JUNCTION-4122	JUNCTION-11181	911.100000	6.000000	140	0.000000	Open	
LINK-2727	JUNCTION-3074	JUNCTION-3090	1019.200000	8.000000	140	0.000000	Open	
LINK-2728	JUNCTION-4121	JUNCTION-11180	204.900000	6.000000	140	0.000000	Open	
LINK-2729	JUNCTION-1098	JUNCTION-1105	250.400000	6.000000	140	0.000000	Open	
LINK-2730	JUNCTION-1125	JUNCTION-11121	272.000000	6.000000	140	0.000000	Open	
LINK-2731	JUNCTION-1126	JUNCTION-1127	353.900000	4.000000	140	0.000000	Open	
LINK-2732	JUNCTION-11121	JUNCTION-1126	30.600000	4.000000	140	0.000000	Open	
LINK-2733	JUNCTION-1125	JUNCTION-1128	502.400000	6.000000	140	0.000000	Open	
LINK-2734	JUNCTION-1128	JUNCTION-1129	534.100000	6.000000	140	0.000000	Open	
LINK-2735	JUNCTION-11091	JUNCTION-11068	296.300000	6.000000	140	0.000000	Open	
LINK-2736	JUNCTION-1129	JUNCTION-1130	356.800000	6.000000	140	0.000000	Open	
LINK-2737	JUNCTION-1130	JUNCTION-1131	233.500000	6.000000	140	0.000000	Open	
LINK-2738	JUNCTION-3059	JUNCTION-3092	535.700000	6.000000	140	0.000000	Open	
LINK-2739	JUNCTION-1130	JUNCTION-7338	275.100000	6.000000	140	0.000000	Open	
LINK-2740	JUNCTION-1132	JUNCTION-4887	234.000000	6.000000	140	0.000000	Open	
LINK-2741	JUNCTION-1133	JUNCTION-1114	354.900000	2.000000	140	0.000000	Open	
LINK-2742	JUNCTION-7338	JUNCTION-1134	246.300000	6.000000	140	0.000000	Open	
LINK-2743	JUNCTION-1134	JUNCTION-1136	605.700000	6.000000	140	0.000000	Open	
LINK-2744	JUNCTION-1137	JUNCTION-1138	249.000000	6.000000	140	0.000000	Open	
LINK-2745	JUNCTION-1136	JUNCTION-1137	575.600000	6.000000	140	0.000000	Open	
LINK-2746	JUNCTION-1139	JUNCTION-1136	91.300000	6.000000	140	0.000000	Open	
LINK-2747	JUNCTION-1138	JUNCTION-1125	121.400000	6.000000	140	0.000000	Open	
LINK-2748	JUNCTION-1138	JUNCTION-7349	405.000000	6.000000	140	0.000000	Open	
LINK-2749	JUNCTION-3093	JUNCTION-3085	152.600000	6.000000	140	0.000000	Open	
LINK-2750	JUNCTION-1140	JUNCTION-1139	36.500000	6.000000	140	0.000000	Open	
LINK-2751	JUNCTION-1124	JUNCTION-1141	577.800000	6.000000	140	0.000000	Open	
LINK-2752	JUNCTION-1124	JUNCTION-1140	53.300000	6.000000	140	0.000000	Open	
LINK-2753	JUNCTION-11224	JUNCTION-1142	138.900000	12.000000	140	0.000000	Open	
LINK-2754	JUNCTION-1143	JUNCTION-461	545.300000	4.000000	140	0.000000	Open	
LINK-2755	JUNCTION-1142	JUNCTION-1141	31.900000	6.000000	140	0.000000	Open	
LINK-2756	JUNCTION-1141	JUNCTION-461	93.600000	6.000000	140	0.000000	Open	
LINK-2757	JUNCTION-11224	JUNCTION-1144	166.700000	20.000000	140	0.000000	Open	
LINK-2758	JUNCTION-1144	JUNCTION-225	946.000000	20.000000	140	0.000000	Open	
LINK-2759	JUNCTION-1143	JUNCTION-1116	542.800000	4.000000	140	0.000000	Open	
LINK-2760	JUNCTION-3094	JUNCTION-3084	489.000000	6.000000	140	0.000000	Open	
LINK-2761	JUNCTION-4144	JUNCTION-4141	187.000000	6.000000	140	0.000000	Open	
LINK-2762	JUNCTION-262	JUNCTION-4137	1523.500000	8.000000	140	0.000000	Open	
LINK-2763	JUNCTION-1145	JUNCTION-5829	224.100000	8.000000	140	0.000000	Open	
LINK-2764	JUNCTION-1147	JUNCTION-1148	524.500000	16.000000	140	0.000000	Open	
LINK-2765	JUNCTION-5210	JUNCTION-1147	321.800000	16.000000	140	0.000000	Open	
LINK-2766	JUNCTION-449	JUNCTION-1149	198.600000	6.000000	140	0.000000	Open	
LINK-2767	JUNCTION-339	JUNCTION-5319	135.700000	6.000000	140	0.000000	Open	
LINK-2768	JUNCTION-419	JUNCTION-1150	296.600000	6.000000	140	0.000000	Open	
LINK-2769	JUNCTION-11161	JUNCTION-1150	194.800000	2.000000	140	0.000000	Open	
LINK-2770	JUNCTION-1151	JUNCTION-440	278.100000	3.000000	140	0.000000	Open	
LINK-2771	JUNCTION-3153	JUNCTION-3164	1297.900000	16.000000	140	0.000000	Open	
LINK-2772	JUNCTION-3094	JUNCTION-3095	500.000000	6.000000	140	0.000000	Open	
LINK-2773	JUNCTION-1152	JUNCTION-1153	264.000000	2.000000	140	0.000000	Open	
LINK-2774	JUNCTION-1153	JUNCTION-448	79.500000	4.000000	140	0.000000	Open	
LINK-2775	JUNCTION-1148	JUNCTION-1152	37.600000	2.000000	140	0.000000	Open	
LINK-2776	JUNCTION-445	JUNCTION-444	18.200000	6.000000	140	0.000000	Open	
LINK-2777	JUNCTION-1148	JUNCTION-5192	359.500000	16.000000	140	0.000000	Open	
LINK-2778	JUNCTION-1149	JUNCTION-1154	210.000000	6.000000	140	0.000000	Open	
LINK-2779	JUNCTION-1154	JUNCTION-5191	371.200000	6.000000	140	0.000000	Open	
LINK-2780	JUNCTION-1155	JUNCTION-409	155.700000	6.000000	140	0.000000	Open	
LINK-2781	JUNCTION-1156	JUNCTION-12202	177.300000	6.000000	140	0.000000	Open	
